T_min,date,T_max,H_min,H_max,extrap,pos,age_pos,test,age_test,day_num,nb_cases,sum_cases,Rt,rate_pos
287.60344827586215,2020-06-15,294.41034482758624,58.53448275862069,86.51724137931032,0.0,499,48.31462925851704,43447,55.00637558404493,1,158999,6762.0,0.8917315046815245,1.148525790043041
287.7189655172414,2020-06-16,294.15172413793107,59.03448275862069,87.29310344827586,0.0,566,48.91342756183746,42774,54.66629260765886,2,159565,6586.0,0.9049189337730146,1.3232337401225043
287.49067796610166,2020-06-17,293.68559322033894,61.64406779661017,89.08474576271186,0.0,741,47.42780026990553,39893,53.87386258240794,3,160306,6674.0,0.9693536673928831,1.857468728849673
287.292372881356,2020-06-18,293.75677966101705,60.20338983050848,88.28813559322033,0.0,569,44.77328646748682,37614,53.676450257882706,4,160875,6621.0,0.9054978118161926,1.512734620088265
287.39915254237286,2020-06-19,294.8398305084746,55.88135593220339,87.47457627118642,0.0,698,45.31375358166189,45605,54.10391404451266,5,161573,6766.0,0.9564602770709641,1.5305339326828198
287.68559322033894,2020-06-20,295.94999999999993,54.27586206896552,86.25862068965517,0.0,349,45.796561604584525,21563,54.862171311969576,6,161922,6826.0,0.9610023933549204,1.618513193896953
288.59166666666675,2020-06-21,296.3250000000001,57.22033898305085,87.69491525423729,0.0,113,48.309734513274336,6447,59.60601830308671,0,162035,6809.0,0.959554678692221,1.7527532185512642
289.05499999999995,2020-06-22,297.08666666666664,53.26666666666666,86.2,0.0,595,46.76134453781513,48039,53.732696350881575,1,162630,6845.0,0.9848920863309353,1.2385769895293408
288.38898305084734,2020-06-23,299.543220338983,46.52542372881357,84.10169491525423,0.0,654,44.90978593272171,48116,52.83001496383739,2,163284,6923.0,1.024567115583839,1.3592152298611688
290.31440677966094,2020-06-24,301.0398305084745,46.40677966101695,81.16949152542372,0.0,665,44.133834586466165,45154,51.655999468485625,3,163949,7025.0,1.0648779748370472,1.4727377419497718
291.13,2020-06-25,300.74833333333333,51.4406779661017,83.91525423728814,0.0,508,45.338582677165356,39457,51.6393795777682,4,164457,6916.0,1.04835531302107,1.287477507159693
291.2127118644069,2020-06-26,298.1703389830508,60.63793103448275,89.27586206896551,0.0,577,45.4159445407279,50791,51.36299738142584,5,165034,6881.0,1.0362951807228915,1.136028036463153
290.62413793103445,2020-06-27,297.4724137931036,60.10714285714285,90.46428571428572,0.0,336,44.5,24518,52.62774288278,6,165370,7002.0,1.0792231812577064,1.3704217309731626
290.12666666666667,2020-06-28,296.20333333333326,60.01724137931034,88.60344827586206,0.0,214,45.30373831775701,8180,55.9718826405868,0,165584,7084.0,1.100854700854701,2.6161369193154034
289.6500000000001,2020-06-29,296.02457627118645,55.41379310344828,88.3793103448276,0.0,673,44.58989598811293,61311,50.409159857121885,1,166257,7258.0,1.0733510795622596,1.097682308231802
288.95833333333326,2020-06-30,296.88166666666666,61.067796610169495,86.89830508474577,0.0,700,45.66428571428571,59054,49.39318251092221,2,166957,7392.0,1.1223808077740662,1.1853557760693603
290.3333333333332,2020-07-01,296.9050000000001,64.64406779661017,91.10169491525423,0.0,621,43.410628019323674,56915,48.099007291575155,3,167578,7272.0,1.0896014384177404,1.091100764297637
290.13166666666666,2020-07-02,295.595,60.16949152542373,88.15254237288136,0.0,586,44.027303754266214,54493,47.72627676949333,4,168164,7289.0,1.1008911040628304,1.07536747839172
288.4166666666667,2020-07-03,295.5516666666666,54.35593220338986,86.94915254237291,0.0,729,46.05075445816187,63842,48.58115347263557,5,168893,7320.0,1.081879988176175,1.141881520002506
288.81333333333333,2020-07-04,296.71333333333337,56.39655172413793,84.56896551724137,0.0,348,45.42528735632184,28933,49.031763038744685,6,169241,7319.0,1.07222384998535,1.202778833857533
290.19067796610176,2020-07-05,297.86525423728807,57.912280701754376,85.78947368421052,0.0,103,49.398058252427184,8490,56.281036513545345,0,169344,7309.0,1.0734322220590395,1.2131919905771495
289.3172413793103,2020-07-06,295.85172413793094,52.05263157894736,85.82456140350877,0.0,675,44.72296296296296,66578,48.93642043918411,1,170019,7389.0,1.0794740686632578,1.0138484183964673
287.3400000000001,2020-07-07,297.1966666666668,48.322033898305094,84.45762711864407,0.0,567,44.73015873015873,65874,48.373242857576585,2,170586,7302.0,1.054745052722808,0.8607341287913289
288.3883333333333,2020-07-08,298.45499999999987,51.35593220338986,83.59322033898304,0.0,700,43.41571428571429,64715,47.810275824770144,3,171286,7337.0,1.0444128113879003,1.0816657652785289
289.80166666666656,2020-07-09,299.8883333333333,49.293103448275865,85.56896551724137,0.0,699,43.27467811158798,68343,47.87532007667208,4,171985,7528.0,1.0884904569115095,1.022782143013915
290.43166666666673,2020-07-10,297.14666666666665,54.706896551724135,86.39655172413794,0.0,842,42.94536817102138,76633,47.5483016455052,5,172827,7793.0,1.1325388751634937,1.0987433612151423
288.9033333333333,2020-07-11,296.87,48.48275862068966,86.82758620689656,0.0,351,44.592592592592595,32449,47.72775740392616,6,173178,7808.0,1.1151099685804056,1.0816974328946962
288.15666666666675,2020-07-12,298.1450000000001,45.63793103448275,80.75862068965517,0.0,116,49.03448275862069,8482,53.98844612119783,0,173294,7710.0,1.088368153585545,1.3676019806649375
288.94166666666666,2020-07-13,298.6066666666666,43.932203389830505,80.0508474576271,0.0,875,42.85371428571428,80012,49.01548517722342,1,174169,7912.0,1.0901074676219344,1.093585962105684
289.1499999999998,2020-07-14,297.31166666666667,50.48275862068966,81.72413793103449,0.0,182,45.604395604395606,12332,53.27911125527084,2,174351,7394.0,1.0002705627705628,1.4758352254297762
289.57499999999993,2020-07-15,295.25,58.42372881355932,85.4915254237288,0.0,847,45.319952774498226,79594,47.66672110963138,3,175198,7620.0,1.0478547854785478,1.0641505641128728
289.45833333333337,2020-07-16,295.16,63.016949152542374,85.89830508474577,0.0,970,43.35670103092784,83897,47.677449730026105,4,176168,8004.0,1.0980930168747427,1.1561796011776344
289.60166666666663,2020-07-17,296.80333333333334,55.779661016949156,87.03389830508475,0.0,953,45.866736621196225,93555,48.353289508845066,5,177121,8228.0,1.1240437158469945,1.018652129763241
288.835,2020-07-18,298.70166666666665,47.6551724137931,87.36206896551724,0.0,441,43.188208616780045,40430,48.720455107593374,6,177562,8321.0,1.1369039486268615,1.090774177590898
288.62,2020-07-19,299.98333333333335,44.20689655172413,84.8793103448276,0.0,191,45.083769633507856,12241,52.33935136018299,0,177753,8409.0,1.1504993843207005,1.5603300383955558
289.87833333333333,2020-07-20,299.17333333333335,49.40677966101695,83.13559322033899,0.0,1026,45.11013645224172,92370,49.222366569232435,1,178779,8760.0,1.1855460820138044,1.1107502435855798
289.92,2020-07-21,299.1500000000001,47.779661016949156,81.42372881355931,0.0,1091,44.2153987167736,88791,48.76704846211891,2,179870,9284.0,1.2714324842508902,1.228728136860718
289.8383333333333,2020-07-22,299.035,47.5593220338983,79.9491525423729,0.0,1157,43.32065687121867,88522,48.230180068231626,3,181027,9741.0,1.3276543546408615,1.3070197239104404
289.4683333333333,2020-07-23,299.0499999999999,47.50847457627118,82.0677966101695,0.0,1135,42.965638766519824,87749,48.48480324562103,4,182162,10177.0,1.3518862911795961,1.2934620337553704
290.6499999999998,2020-07-24,298.18728813559323,49.94827586206897,80.89655172413794,0.0,1269,43.45390070921986,95454,49.077450918767155,5,183431,10604.0,1.3607083279866548,1.3294361682066755
290.195,2020-07-25,298.23333333333335,51.08620689655172,83.3793103448276,0.0,623,42.776886035313005,43048,49.23445920832559,6,184054,10876.0,1.3929303278688525,1.4472217060026018
290.71666666666664,2020-07-26,297.96166666666664,51.72413793103448,84.24137931034483,0.0,263,42.760456273764255,14916,51.0204478412443,0,184317,11023.0,1.4297016861219196,1.7632072941807455
289.9466666666665,2020-07-27,300.8666666666666,48.23728813559321,86.15254237288136,0.0,1413,42.711252653927815,102356,48.99171519012076,1,185730,11561.0,1.4611981799797775,1.3804759857751379
291.13000000000005,2020-07-28,298.00333333333333,55.711864406779654,85.57627118644069,0.0,1355,42.405166051660515,103260,48.846310284718186,2,187085,12734.0,1.7222071950229916,1.3122215766027503
289.5550847457628,2020-07-29,299.03135593220344,49.98275862068966,85.3793103448276,0.0,1464,42.670081967213115,107203,48.017210339262896,3,188549,13351.0,1.7520997375328085,1.365633424437749
290.3620689655173,2020-07-30,302.7948275862069,44.33333333333334,80.91228070175438,0.0,1541,41.303049967553534,104990,47.5364129917135,4,190090,13922.0,1.7393803098450775,1.4677588341746832
292.48220338983043,2020-07-31,303.16525423728814,46.08620689655172,78.10344827586206,0.0,1624,40.123768472906406,109424,48.17240276356193,5,191714,14593.0,1.773578026251823,1.4841351074718525
291.843220338983,2020-08-01,299.32796610169487,55.31578947368421,86.03508771929825,0.0,787,41.982210927573064,47320,48.22455621301775,6,192501,14939.0,1.7953370989063815,1.6631445477599325
291.3327586206896,2020-08-02,297.60344827586215,54.03571428571429,84.82142857142857,0.0,244,43.89344262295082,16441,50.33045435192506,0,192745,14992.0,1.7828517065049352,1.4840946414451677
289.5300000000001,2020-08-03,296.2600000000001,51.69491525423729,83.23728813559322,0.0,2004,40.2185628742515,112251,48.40608101486846,1,194749,15970.0,1.8230593607305936,1.7852847636101237
287.98220338983043,2020-08-04,297.10254237288143,44.46551724137931,84.8793103448276,0.0,2003,41.89166250624064,105838,48.718598235038456,2,196752,16882.0,1.8183972425678587,1.892514975717606
287.92333333333335,2020-08-05,299.63333333333327,40.15254237288136,79.6949152542373,0.0,1953,41.18330773169483,105701,47.94545936178466,3,198705,17678.0,1.8148034082743045,1.8476646389343525
290.1347457627119,2020-08-06,302.685593220339,38.96551724137932,78.17241379310343,0.0,2140,42.0196261682243,108915,47.37236376991232,4,200845,18683.0,1.8358062297337132,1.964834963044576
291.12118644067795,2020-08-07,303.37542372881364,40.0,75.89655172413794,0.0,2277,41.130434782608695,110970,47.94566098945661,5,203122,19691.0,1.8569407770652584,2.0519059205190593
292.2583333333333,2020-08-08,302.62333333333333,44.86206896551725,79.86206896551724,0.0,984,43.0650406504065,49312,48.07304510058404,6,204106,20052.0,1.8436925340198602,1.9954574951330304
292.4966666666668,2020-08-09,302.87833333333333,45.46551724137931,82.13793103448276,0.0,410,45.25365853658536,16849,49.54519556056739,0,204516,20199.0,1.8324412591853398,2.433378835539201
292.6033333333333,2020-08-10,301.185,51.57627118644068,82.10169491525423,0.0,2770,40.93537906137184,115567,47.95143942474928,1,207286,21556.0,1.8645445895683765,2.39687800150562
292.3966666666667,2020-08-11,302.43833333333333,46.17241379310346,85.24137931034483,0.0,2637,40.900265453166476,105173,48.19692316469056,2,209923,22838.0,1.7934663106643631,2.5072975003090145
292.45499999999987,2020-08-12,300.9933333333332,49.01724137931034,84.82758620689657,0.0,2862,40.3780573025856,109971,47.071455201825934,3,212785,24236.0,1.8152947344768182,2.602504296587282
291.7033333333333,2020-08-13,298.2033333333332,59.25862068965517,87.3793103448276,0.0,3484,40.77095292766935,119348,46.75036029091397,4,216269,26179.0,1.8804051142077287,2.9191942889700706
291.5066666666665,2020-08-14,298.345,57.32758620689656,89.8103448275862,0.0,3820,40.859947643979055,131018,47.49306202201224,5,220089,28375.0,1.9444254094428837,2.9156299134470074
290.49666666666667,2020-08-15,299.65833333333336,49.894736842105246,90.31578947368419,0.0,728,43.18269230769231,26107,49.612326196039376,6,220817,28316.0,1.895441461945244,2.788524150610947
290.86833333333334,2020-08-16,298.02166666666665,56.877192982456144,90.50877192982456,0.0,670,42.322388059701495,21639,48.59244881926152,0,221487,28742.0,1.9171558164354323,3.0962613799158927
290.09,2020-08-17,297.59166666666664,55.63793103448275,89.94827586206898,0.0,4950,40.104646464646464,152051,46.903196953653705,1,226437,31688.0,1.9842204132748904,3.255486645928011
290.45166666666677,2020-08-18,298.3983333333332,54.63793103448275,89.03448275862068,0.0,4690,40.2275053304904,143422,47.10160226464559,2,231127,34375.0,2.0361923942660822,3.270070142655938
290.755,2020-08-19,299.6033333333333,53.91379310344828,86.82758620689656,0.0,4799,40.12210877266097,143108,46.76102663722503,3,235926,37221.0,2.105498359542935,3.353411409564804
292.11999999999995,2020-08-20,301.3766666666668,50.10344827586207,86.01724137931032,0.0,5063,39.4116136677859,151739,46.55536809917029,4,240989,40144.0,2.1486913236632232,3.3366504326508015
292.3533333333333,2020-08-21,299.765,53.61016949152543,83.6949152542373,0.0,5051,39.406652148089485,162157,47.09627089795692,5,246040,42918.0,2.179574424864151,3.1148824904259453
290.85500000000013,2020-08-22,297.65833333333336,53.31034482758621,88.3103448275862,0.0,2170,39.697695852534565,68107,47.04249196117873,6,248210,44104.0,2.199481348493916,3.186162949476559
290.19166666666666,2020-08-23,296.6466666666667,52.75862068965517,83.89655172413794,0.0,947,40.17001055966209,22440,47.33863636363636,0,249157,44641.0,2.2100599039556412,4.220142602495543
288.92166666666657,2020-08-24,296.9600000000001,51.49152542372882,84.55932203389831,0.0,6882,40.04054054054054,184410,46.82691285722032,1,256039,48753.0,2.2616904806086473,3.7319017406865136
288.92000000000013,2020-08-25,298.74833333333333,51.10169491525424,85.22033898305084,0.0,6702,39.640405849000295,175060,46.87885296469782,2,262741,52818.0,2.312724406690603,3.828401690848852
290.24333333333334,2020-08-26,297.8233333333333,52.83050847457627,84.0,0.0,6548,39.64279169211973,179139,46.72841759750808,3,269289,56504.0,2.3314078230731146,3.655262114894021
288.91666666666674,2020-08-27,298.5266666666665,52.23728813559321,87.13559322033899,0.0,7285,39.096225120109814,191883,46.57759155318605,4,276574,60305.0,2.3035639252836244,3.79658437693803
289.3883333333334,2020-08-28,295.43833333333333,62.322033898305094,90.61016949152544,0.0,7482,39.87971130713713,198063,46.74083498684762,5,284056,63967.0,2.254343612334802,3.7775859196316324
288.24666666666667,2020-08-29,293.98000000000013,60.94827586206897,91.03448275862068,0.0,2924,40.057455540355676,82815,46.750793938296205,6,286980,66163.0,2.336594151716344,3.5307613355068526
287.8233333333332,2020-08-30,293.86833333333334,60.6551724137931,90.05172413793102,0.0,1216,39.7047697368421,26334,46.99141793878636,0,288196,66709.0,2.3209588755131865,4.617604617604617
287.17833333333334,2020-08-31,294.84500000000014,53.03389830508476,89.22033898305084,0.0,9341,39.786746601006314,215915,46.803172544751405,1,297537,71100.0,2.243751577884373,4.32623949239284
286.83166666666665,2020-09-01,295.2733333333333,50.94915254237289,87.77966101694916,0.0,8738,39.98603799496452,193167,46.90484399509233,2,306275,75148.0,2.1861236363636363,4.52354698266267
286.5,2020-09-02,296.19666666666666,48.62711864406779,86.96610169491525,0.0,8953,39.562381324695636,192096,46.46875,3,315228,79302.0,2.1305714515999035,4.660690488089289
287.60166666666663,2020-09-03,297.82000000000005,48.4406779661017,84.89830508474577,0.0,9579,40.15909802693392,199107,46.411170877970136,4,324807,83818.0,2.0879334396173777,4.810981030300291
288.70666666666665,2020-09-04,299.08,48.20338983050848,84.64406779661017,0.0,9958,40.504318136171925,214651,46.50390168226563,5,334765,88725.0,2.0673144135327837,4.639158447899148
288.8566666666666,2020-09-05,296.69500000000005,51.46551724137931,85.79310344827586,0.0,3955,41.16561314791403,91311,45.01827819211267,6,338720,90510.0,2.0521948122619262,4.3313510968010425
287.59166666666664,2020-09-06,295.07166666666666,52.03448275862069,86.91379310344826,0.0,1398,42.67381974248927,27410,46.32776358993068,0,340118,90961.0,2.0376111646244484,5.100328347318497
286.3533333333333,2020-09-07,295.9216666666668,48.57627118644068,86.96610169491525,0.0,12101,41.061813073299724,240590,45.11134710503346,1,352219,96180.0,1.9728016737431542,5.029718608420965
287.5200000000001,2020-09-08,297.9133333333333,49.067796610169495,83.9322033898305,0.0,11520,40.221354166666664,238014,42.935907131513275,2,363739,100998.0,1.9121890264682495,4.840051425546396
288.8900000000001,2020-09-09,298.40166666666664,52.54237288135593,86.49152542372879,0.0,11169,40.48876354194646,233787,42.28441701206654,3,374908,105619.0,1.8692304969559677,4.777425605358724
289.785,2020-09-10,297.90833333333325,55.8135593220339,88.42372881355931,0.0,11886,40.83636210668013,247342,42.19512658586087,4,386794,110220.0,1.827709145178675,4.805491990846682
288.89166666666665,2020-09-11,298.2033333333333,50.067796610169495,88.94915254237291,0.0,11098,41.05712741034421,256775,42.38192191607438,5,397892,113836.0,1.7796051088842684,4.322071852789407
287.89333333333343,2020-09-12,298.625,46.62711864406779,87.32203389830508,0.0,4396,42.15081892629664,99991,43.19939794581512,6,402288,115308.0,1.7427867539259103,4.396395675610805
287.94666666666666,2020-09-13,300.2633333333334,44.76271186440679,86.59322033898304,0.0,1530,43.9078431372549,28277,46.302719524702056,0,403818,115622.0,1.7332293993314245,5.410757859744669
289.4849999999998,2020-09-14,302.2366666666666,42.20338983050848,82.0677966101695,0.0,14528,41.836797907488986,271064,43.48473423250598,1,418346,120809.0,1.699142053445851,5.35961986837057
290.62833333333333,2020-09-15,300.70333333333343,46.40677966101695,82.9322033898305,0.0,13365,41.060157126823796,261605,42.07257124290438,2,431711,125436.0,1.6691861393516794,5.1088473079642975
290.06000000000006,2020-09-16,300.23833333333334,48.864406779661024,85.0677966101695,0.0,13262,40.843085507464934,243197,41.413475495174694,3,444973,129745.0,1.6360873622355048,5.453192267996727
290.00084745762723,2020-09-17,299.4771186440678,46.08620689655172,83.9655172413793,0.0,13483,41.08217755692353,239505,42.43073004738941,4,458456,133649.0,1.5945143048032642,5.629527567274169
289.56333333333345,2020-09-18,298.9916666666667,50.4406779661017,81.9491525423729,0.0,13057,41.00957340889944,239617,43.33189631787394,5,471513,136748.0,1.5412566920259227,5.449112542098432
290.30833333333334,2020-09-19,297.775,56.10169491525424,87.71186440677967,0.0,5098,42.029815613966264,92211,44.73575820672154,6,476611,137891.0,1.523489117224616,5.528624567567861
289.85166666666663,2020-09-20,297.0866666666668,58.8135593220339,90.28813559322028,0.0,1751,42.912050256996004,28593,46.49795404469626,0,478362,138244.0,1.5198161849583887,6.123876473262687
288.79666666666674,2020-09-21,297.03,56.288135593220346,90.33898305084746,0.0,15447,42.325111672169356,239019,45.156347403344505,1,493809,141590.0,1.4721355791224786,6.462666147879458
288.57666666666665,2020-09-22,295.93666666666667,60.67241379310346,91.56896551724138,0.0,14039,42.27644419118171,215771,44.27929147105033,2,507848,144109.0,1.4268500366343888,6.506435063099304
288.4633333333333,2020-09-23,296.31,57.41379310344828,91.65517241379312,0.0,12848,41.85336239103363,198774,44.08665620252145,3,520696,145788.0,1.3803198288186784,6.46362200287764
287.70833333333326,2020-09-24,293.80833333333334,63.55172413793103,90.75862068965515,0.0,12583,42.25534451243742,199911,44.99407736442717,4,533279,146485.0,1.329023770640537,6.294300963928948
285.6059322033899,2020-09-25,290.53135593220344,59.17543859649122,87.17543859649125,0.0,12123,42.0031345376557,206165,45.83342468411224,5,545402,147510.0,1.2958115183246073,5.880241554095021
284.5906779661016,2020-09-26,290.1771186440678,57.07017543859649,86.29824561403505,0.0,4700,42.40404255319149,82678,46.28050993009023,6,550102,147814.0,1.281905852152496,5.6847045163163115
284.5200000000001,2020-09-27,289.81000000000006,65.5,88.82758620689656,0.0,1347,45.68522642910171,22354,50.23798872684978,0,551449,147631.0,1.2768417775163896,6.025767200501029
285.9216666666668,2020-09-28,291.87166666666667,62.86206896551725,90.08620689655173,0.0,13600,43.134338235294116,215441,47.06432851685612,1,565049,146703.0,1.2143383357200208,6.312633157105657
286.3966666666667,2020-09-29,293.0150000000001,65.76271186440678,92.03389830508476,0.0,12657,43.18021648099866,193307,45.911834542980856,2,577706,145995.0,1.1639003156988423,6.5476159683819
286.53333333333325,2020-09-30,294.39666666666665,60.745762711864394,93.13559322033899,0.0,13159,43.00364769359374,184727,45.20469666047735,3,590865,145892.0,1.1244518093182783,7.123484926404911
286.24000000000007,2020-10-01,292.1499999999998,65.84745762711864,92.1864406779661,0.0,14442,42.74241794765268,187879,45.5009660472964,4,605307,146851.0,1.0987811356613217,7.686862289026448
285.6166666666667,2020-10-02,290.8666666666666,73.6949152542373,93.96610169491524,0.0,16015,43.59075866375273,202986,46.626053028287664,5,621322,149809.0,1.0955114517214146,7.889706679278373
285.26186440677964,2020-10-03,290.7601694915254,67.25862068965517,92.63793103448276,0.0,7113,43.99873471109237,87417,46.94964366198794,6,628435,151824.0,1.101043577898485,8.136861251244037
285.5754237288135,2020-10-04,290.90762711864414,65.1896551724138,89.82758620689656,0.0,1937,46.240578213732576,24043,50.75547976542029,0,630372,152010.0,1.0995775585197187,8.056398951877885
285.87833333333333,2020-10-05,290.99,67.77966101694915,91.1864406779661,0.0,21194,44.40969142210059,231973,47.12811404775556,1,651566,157757.0,1.1141817924994704,9.13640811646183
286.89166666666665,2020-10-06,292.20166666666665,67.50847457627118,89.98305084745762,0.0,19470,44.57642526964561,210327,45.95980544580582,2,671036,163188.0,1.1323928415296756,9.25701407807842
286.8872881355933,2020-10-07,292.3330508474576,62.5,90.65517241379312,0.0,20457,43.81981717749426,206771,44.85500868110132,3,691493,170797.0,1.1715436112711608,9.89355373819346
286.9316666666666,2020-10-08,294.06666666666666,63.779661016949156,92.35593220338984,0.0,22267,44.063502043382584,222988,45.48417852081727,4,713760,180481.0,1.2320783697989555,9.98573914291352
286.23333333333335,2020-10-09,292.6900000000001,66.76271186440678,93.1864406779661,0.0,23804,44.56792975970425,250356,46.07954672546294,5,737564,192162.0,1.3027049013626195,9.508060521816933
284.7161016949152,2020-10-10,291.24491525423736,60.24137931034482,91.53448275862068,0.0,11112,44.84971202303816,110104,46.14657959747148,6,748676,198574.0,1.3434045489601796,10.09227639322822
284.345,2020-10-11,290.05833333333334,63.847457627118644,89.38983050847456,0.0,3141,47.346386501114296,30431,49.529854424764224,0,751817,200368.0,1.357221721725112,10.32171141270415
283.4116666666667,2020-10-12,290.005,61.69491525423729,90.22033898305084,0.0,31391,45.77503105985792,288049,46.938357709972955,1,783208,218159.0,1.4870793371642026,10.897798638426101
283.7283333333333,2020-10-13,289.74,66.16949152542372,91.13559322033899,0.0,28328,45.94309517085569,266132,45.68802699412322,2,811536,233830.0,1.6016301928148224,10.64434190552057
283.375,2020-10-14,289.565,64.71186440677967,93.27118644067795,0.0,28534,45.10850213780052,269868,44.4460476973928,3,840070,249205.0,1.7081471225289941,10.573317325507285
